code_grand_domaine,appelation_grand_domaine,code_domaine,appelation_domaine,code_fiche_rome,appelation_fiche_rome,code_ogr,appelation_metier
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,12174,Chef de groupe transit
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,12371,Chef de service transit
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,12777,Commissionnaire en douane
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,13517,Consignataire maritime
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,13696,Coordinateur / Coordinatrice transit -import/export-
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,14795,Employé / Employée d'exploitation de transit aérien
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,14762,Employé / Employée de consignation maritime
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,14763,Employé / Employée de cotation maritime
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,14764,Employé / Employée de courtage maritime
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,14784,Employé / Employée de réservation fret maritime -booking-
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,14789,Employé / Employée de transit
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,14790,Employé / Employée de transit international
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,14791,Employé / Employée de transit maritime
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,15314,Gestionnaire administratif / administrative douane
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,18870,Responsable de service transit international
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,19644,Taxateur / Taxatrice
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,20017,Technicien / Technicienne d'opérations multi modales de transport international de marchandises
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,20161,Technicien / Technicienne gestion douanière
N,Transport et Logistique,12,Organisation de la circulation des marchandises,02,Gestion des opérations de circulation internationale des marchandises,20163,Technicien / Technicienne gestionnaire de transit
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,10951,Analyste logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,11937,Chargé / Chargée d'organisation logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,11802,Chargé / Chargée de gestion logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,12249,Chef de projet logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,13549,Consultant / Consultante logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,13705,Coordonnateur / Coordonnatrice de projet logistique humanitaire
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,14382,Directeur / Directrice des services logistiques
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,14458,Directeur / Directrice logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,15827,Ingénieur / Ingénieure logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,18777,Responsable de l'organisation de la chaîne logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,18743,Responsable de la logistique approvisionnement
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,18746,Responsable de la logistique distribution
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,18747,Responsable de la logistique transport
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,19112,Responsable logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,19135,Responsable méthodes logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,01,Conception et organisation de la chaîne logistique,19573,Supply chain manager
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,13682,Coordinateur / Coordinatrice de site logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,14411,Directeur / Directrice d'exploitation de site logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,14330,Directeur / Directrice de site(s) d'entreposage
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,14329,Directeur / Directrice de site logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,18907,Responsable d'entrepôt
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,18981,Responsable d'exploitation de site d'entreposage
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,18982,Responsable d'exploitation de site logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,38672,Responsable de magasin de pièces de rechange
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,18807,Responsable de plate-forme logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,18872,Responsable de site d'entreposage
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,19067,Responsable entrepôt logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,19153,Responsable plate-forme expédition/livraison
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,02,Direction de site logistique,19207,Responsable univers logistique distribution
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,10783,Agent / Agente technique du service des essences des armées
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,10800,Agréeur / Agréeuse commerce de gros
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,11058,Animateur / Animatrice logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,11097,Approvisionneur / Approvisionneuse logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,11270,Assistant / Assistante d'exploitation logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,11295,Assistant / Assistante logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,12455,Chef d'équipe en entrepôt
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,12503,Chef d'escouade d'ensemble porte blindés
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,12504,Chef d'escouade régulation ravitaillement
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,12203,Chef de patrouille appui mouvement de l'armée
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,12266,Chef de quai logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,12268,Chef de quai réception/expédition
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,12309,Chef de régulation ravitaillement de l'armée
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,12360,Chef de service logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,12573,Chef magasinier / magasinière
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,13467,Conseiller / Conseillère logistique entrepôt
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,13718,Coordonnateur / Coordonnatrice logistique de distribution d'imprimés
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,16211,Logisticien / Logisticienne
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,18532,Répartiteur / Répartitrice de dépôt logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,19097,Responsable gestionnaire des stocks
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,19497,Sous-officier / Sous-officière soutien pétrolier
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,19566,Superviseur / Superviseuse d'opérations logistiques
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,19559,Superviseur / Superviseuse de ligne logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,19746,Technicien / Technicienne de dépôt garde-meubles
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20091,Technicien / Technicienne en méthodes et exploitation logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20181,Technicien / Technicienne logistique
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20182,Technicien / Technicienne logistique approvisionnements
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20183,Technicien / Technicienne logistique avitaillement
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20184,Technicien / Technicienne logistique entrepôt
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20185,Technicien / Technicienne logistique humanitaire
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20186,Technicien / Technicienne logistique responsable stocks
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20187,Technicien / Technicienne logistique service expédition
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20188,Technicien / Technicienne logistique service réception
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20189,Technicien / Technicienne logistique transport
N,Transport et Logistique,13,Personnel d'encadrement de la logistique,03,Intervention technique d'exploitation logistique,20244,Technicien / Technicienne responsable magasinage
N,Transport et Logistique,21,Personnel navigant du transport aérien,01,Navigation commerciale aérienne,12076,Chef de cabine navigant aérien
N,Transport et Logistique,21,Personnel navigant du transport aérien,01,Navigation commerciale aérienne,12533,Chef du personnel navigant commercial
N,Transport et Logistique,21,Personnel navigant du transport aérien,01,Navigation commerciale aérienne,16018,Instructeur / Instructrice Personnel Navigant Commercial -PNC-
N,Transport et Logistique,21,Personnel navigant du transport aérien,01,Navigation commerciale aérienne,38070,Membre d'équipage de cabine
N,Transport et Logistique,21,Personnel navigant du transport aérien,01,Navigation commerciale aérienne,17672,Personnel Navigant Commercial -PNC-
N,Transport et Logistique,21,Personnel navigant du transport aérien,01,Navigation commerciale aérienne,19528,Steward / Hôtesse de l'air
N,Transport et Logistique,21,Personnel navigant du transport aérien,01,Navigation commerciale aérienne,19530,Steward / Hôtesse navigant aérien
N,Transport et Logistique,21,Personnel navigant du transport aérien,01,Navigation commerciale aérienne,20249,Technicien / Technicienne sécurité cabine de l'armée
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,12596,Chef Personnel Navigant Technique -PNT-
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,12597,Chef pilote aéronautique
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,12728,Commandant / Commandante de bord avion
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,12729,Commandant / Commandante de bord hélicoptère
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,13723,Copilote d'aéronef
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,14664,Électronicien / Électronicienne de bord navigant de l'armée
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,15846,"Ingénieur navigant, navigateur / Ingénieure navigante, navigatrice de l'armée"
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,15845,Ingénieur navigant / Ingénieure navigante aéronautique de l'armée
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,16019,Instructeur / Instructrice simulateur de vol
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,16524,Mécanicien navigant / Mécanicienne navigante aéronautique de l'armée
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,16732,Moniteur / Monitrice de simulateur de vol de l'armée
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,16954,Navigateur officier / Navigatrice officière systèmes d'armes de l'armée
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,17035,Officier / Officière pilote de ligne -OPL-
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,17742,Pilote d'avion
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,17759,Pilote d'essais aéronautiques
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,17762,Pilote d'hélicoptère
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,17746,Pilote de chasse / transport / hélicoptère de l'armée
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,17747,Pilote de ligne aérienne
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,17780,Pilote instructeur / instructrice aéronautique
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,17784,Pilote professionnel / professionnelle aéronautique
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,18268,Radariste navigateur aérien / navigatrice aérienne de l'armée
N,Transport et Logistique,21,Personnel navigant du transport aérien,02,Pilotage et navigation technique aérienne,38517,Technicien détecteur navigateur aérien / Technicienne détectrice navigatrice aérienne de l'armée
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,01,Personnel d'escale aéroportuaire,39008,Agent / Agente d'accompagnement aéroportuaire de passagers à mobilité réduite
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,01,Personnel d'escale aéroportuaire,10699,Agent / Agente d'escale aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,01,Personnel d'escale aéroportuaire,10700,Agent / Agente d'Escale Commerciale aéroportuaire -AEC-
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,01,Personnel d'escale aéroportuaire,10539,Agent / Agente de passage escale aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,01,Personnel d'escale aéroportuaire,10697,Agent / Agente des Services Commerciaux en escale aéroportuaire -ASC-
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,01,Personnel d'escale aéroportuaire,19564,Superviseur / Superviseuse d'escale aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,01,Personnel d'escale aéroportuaire,19569,Superviseur / Superviseuse passage aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,10902,Aiguilleur / Aiguilleuse du ciel
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,12400,Chef d'équipe contrôleur aérien / contrôleuse aérienne
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,12269,Chef de quart contrôleur aérien / contrôleuse aérienne
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,13589,Contrôleur / Contrôleuse d'aérodrome
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,13590,Contrôleur / Contrôleuse d'aéronautique de l'armée
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,13591,Contrôleur / Contrôleuse d'approche aérienne
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,13608,Contrôleur / Contrôleuse de la défense aérienne
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,13609,Contrôleur / Contrôleuse de la navigation aérienne
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,13643,Contrôleur / Contrôleuse militaire des activités aériennes
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,13645,Contrôleur / Contrôleuse prévol
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,13582,Contrôleur aérien / Contrôleuse aérienne
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,13583,Contrôleur aérien / Contrôleuse aérienne de la circulation au sol
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,13584,Contrôleur aérien / Contrôleuse aérienne directeur / directrice d'aérodrome
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,02,Contrôle de la navigation aérienne,16016,Instructeur contrôleur aérien / Instructrice contrôleuse aérienne
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,10398,Agent / Agente de chargement fret aérien -handler-
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,10465,Agent / Agente de handling
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,10542,Agent / Agente de piste aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,10543,Agent / Agente de piste d'aéronautique ou de pont d'envol de l'armée
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,10603,Agent / Agente de service avion
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,11195,Assistant / Assistante avion
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,11242,Assistant / Assistante de piste aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,11482,Bagagiste aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,11946,Chargeur / Chargeuse d'avion
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,12389,Chef d'équipe agents de piste aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,12390,Chef d'équipe assistant / assistante avion
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,18256,Pushiste avion
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,18286,Ramp handler
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,03,Exploitation des pistes aéroportuaires,20403,Tractiste avion
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,200089,Agent / Agente AFIS - Aerodrone Flight Information Service
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,10726,Agent / Agente d'opérations aériennes
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,10725,Agent / Agente d'opérations aériennes de l'armée
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,10728,Agent / Agente d'opérations fret aérien
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,10627,Agent / Agente de trafic aérien
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,10776,Agent / Agente technique de préparation des vols
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,12003,Chef avion
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,12446,Chef d'équipe drones
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,13687,Coordinateur / Coordinatrice des opérations de fret aérien
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,13698,Coordonnateur / Coordonnatrice armement catering
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,13699,Coordonnateur / Coordonnatrice avion
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,13703,Coordonnateur / Coordonnatrice de piste aéroport
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,13717,Coordonnateur / Coordonnatrice handling
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,200088,Instructeur / Instructrice télépilote de drone professionnel
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,18979,Responsable d'exploitation de piste aéroport
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,18987,Responsable d'exploitation des vols
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,18811,Responsable de préparation de vol
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,19562,Superviseur / Superviseuse des opérations aériennes
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,19563,Superviseur / Superviseuse des opérations de fret aérien
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,19572,Superviseur / Superviseuse trafic aérien
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,19702,Technicien coordinateur / Technicienne coordinatrice avion
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,20221,Technicien préparateur / Technicienne préparatrice de vol
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,20271,Technicien superviseur / Technicienne superviseuse de vol
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,04,Préparation des vols,200087,Télépilote de drone professionnel
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,12500,Chef d'escale aérienne
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,12501,Chef d'escale aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,12502,Chef d'escale fret aérien
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,12167,Chef de groupe livraison air de l'armée
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,12206,Chef de peloton livraison air armée
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,14203,Directeur / Directrice d'aérodrome
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,14410,Directeur / Directrice d'exploitation aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,14370,Directeur / Directrice des opérations d'exploitation aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,17016,Officier / Officière commissaire de l'air de l'armée
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,18973,Responsable d'exploitation aéroportuaire
N,Transport et Logistique,22,Personnel sédentaire du transport aérien,05,Direction d'escale et exploitation aéroportuaire,18930,Responsable des opérations d'exploitation aéroportuaire
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,11670,Capitaine de port
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,11671,Capitaine de remorqueur
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,11672,Capitaine de yacht
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,11673,Capitaine marine marchande
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,12579,Chef mécanicien / mécanicienne marine
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,12732,Commandant / Commandante de navire
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,12735,Commandant / Commandante de port
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,12737,Commandant / Commandante marine
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,12770,Commissaire de bord marine
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,16186,Lieutenant / Lieutenante chef de quart
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,38518,Lieutenant / Lieutenante chef de quart de la marine nationale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,16189,Lieutenant / Lieutenante de port
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,16190,Lieutenant / Lieutenante marine
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,17018,Officier / Officière de la marine marchande
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,17023,Officier / Officière de port
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,17024,Officier / Officière de vigie de port
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,17029,Officier / Officière machine de la marine marchande
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,17038,Officier / Officière pont de la marine marchande
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,17036,Officier polyvalent / Officière polyvalente de la marine
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,17584,Patron / Patronne Plaisance Moteur -PPM-
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,17585,Patron / Patronne Plaisance Voile -PPV-
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,17753,Pilote de port
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,17779,Pilote hauturier / hauturière
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,01,Encadrement de la navigation maritime,19353,Second / Seconde capitaine marine
